Variable,Value
makam,neveser
form,sarki
usul,senginsemai
title,saydeyledi_bu
composer,tanburi_ali_efendi
filename,neveser--sarki--senginsemai--saydeyledi_bu--tanburi_ali_efendi.txt
note_count,441
unique_note_count,19
minimum_koma53,-1
maximum_koma53,380
mean_koma53,322.1700680272109
median_koma53,336.0
std_koma53,69.48718398672126
koma53_range,381
total_unit_duration,63.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.14285714285714285
median_unit_duration,0.125
std_unit_duration,0.09288585319350223
most_common_note,G5
most_common_note_count,66
