Variable,Value
makam,muhayyer
form,sazsemaisi
usul,aksaksemai
title,
composer,tanburi_cemil_bey
filename,muhayyer--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt
note_count,574
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,328.0226480836237
median_koma53,340.0
std_koma53,61.72761064133703
koma53_range,381
total_unit_duration,63.75
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.11106271777003485
median_unit_duration,0.08333333333333333
std_unit_duration,0.09933572337005704
most_common_note,D5
most_common_note_count,81
