Variable,Value
makam,ussak
form,sarki
usul,evfer
title,yavrucagim_guzellendi
composer,tanburi_mustafa_cavus
filename,ussak--sarki--evfer--yavrucagim_guzellendi--tanburi_mustafa_cavus.txt
note_count,379
unique_note_count,14
minimum_koma53,-1
maximum_koma53,362
mean_koma53,321.598944591029
median_koma53,327.0
std_koma53,40.09746853618255
koma53_range,363
total_unit_duration,41.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.10982849604221635
median_unit_duration,0.0625
std_unit_duration,0.06678959603267802
most_common_note,D5
most_common_note_count,74
