Variable,Value
makam,segah
form,ilahi
usul,sofyan
title,sevdim_seni
composer,
filename,segah--ilahi--sofyan--sevdim_seni--.txt
note_count,108
unique_note_count,8
minimum_koma53,-1
maximum_koma53,362
mean_koma53,319.5462962962963
median_koma53,335.0
std_koma53,78.94128709733762
koma53_range,363
total_unit_duration,16.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15046296296296297
median_unit_duration,0.125
std_unit_duration,0.07499855773391138
most_common_note,F5#4
most_common_note_count,26
