Variable,Value
makam,karcigar
form,sarki
usul,sofyan
title,yine_ey
composer,santuri_ethem_efendi
filename,karcigar--sarki--sofyan--yine_ey--santuri_ethem_efendi.txt
note_count,422
unique_note_count,16
minimum_koma53,-1
maximum_koma53,375
mean_koma53,314.71090047393363
median_koma53,333.0
std_koma53,79.01776356796131
koma53_range,376
total_unit_duration,51.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1226303317535545
median_unit_duration,0.0625
std_unit_duration,0.09542463954945721
most_common_note,D5
most_common_note_count,81
