Variable,Value
makam,huzzam
form,ornek_oz
usul,sofyan
title,1
composer,ruhi_ayangil
filename,huzzam--ornek_oz--sofyan--1--ruhi_ayangil.txt
note_count,30
unique_note_count,9
minimum_koma53,309
maximum_koma53,362
mean_koma53,332.4
median_koma53,329.5
std_koma53,15.925689504913015
koma53_range,53
total_unit_duration,4.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13333333333333333
median_unit_duration,0.125
std_unit_duration,0.1021500192696096
most_common_note,C5
most_common_note_count,5
