Variable,Value
makam,muhayyer
form,sarki
usul,devrihindi
title,meyhane_tarabgah-i
composer,haci_arif_bey
filename,muhayyer--sarki--devrihindi--meyhane_tarabgah-i--haci_arif_bey.txt
note_count,646
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,325.25696594427245
median_koma53,336.0
std_koma53,59.62868754011762
koma53_range,381
total_unit_duration,82.625
minimum_unit_duration,0.03125
maximum_unit_duration,1.25
mean_unit_duration,0.12790247678018576
median_unit_duration,0.125
std_unit_duration,0.0987018088163712
most_common_note,D5
most_common_note_count,107
