Variable,Value
makam,hicazeyn
form,pesrev
usul,duyek
title,
composer,huseyin_fahreddin_dede
filename,hicazeyn--pesrev--duyek----huseyin_fahreddin_dede.txt
note_count,414
unique_note_count,16
minimum_koma53,-1
maximum_koma53,349
mean_koma53,280.65700483091786
median_koma53,302.5
std_koma53,80.40465598359445
koma53_range,350
total_unit_duration,56.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13556763285024154
median_unit_duration,0.125
std_unit_duration,0.06987132078321392
most_common_note,A4
most_common_note_count,70
