Variable,Value
makam,hicaz
form,agirsemai
usul,aksaksemai
title,cihani_husnune
composer,zaharya
filename,hicaz--agirsemai--aksaksemai--cihani_husnune--zaharya.txt
note_count,658
unique_note_count,22
minimum_koma53,-1
maximum_koma53,371
mean_koma53,309.20668693009117
median_koma53,322.0
std_koma53,62.28671236024304
koma53_range,372
total_unit_duration,65.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.09935410334346505
median_unit_duration,0.0625
std_unit_duration,0.06694210928342118
most_common_note,D5
most_common_note_count,137
