Variable,Value
makam,beyati
form,mehter
usul,yuruksemai_ii
title,
composer,zurnazen_dagi_ahmet_celebi
filename,beyati--mehter--yuruksemai_ii----zurnazen_dagi_ahmet_celebi.txt
note_count,860
unique_note_count,13
minimum_koma53,305
maximum_koma53,380
mean_koma53,329.8360465116279
median_koma53,327.0
std_koma53,15.931382350778028
koma53_range,75
total_unit_duration,129.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1504360465116279
median_unit_duration,0.125
std_unit_duration,0.07580206734595701
most_common_note,D5
most_common_note_count,208
