Variable,Value
makam,nisaburek
form,sarki
usul,semai
title,aski_fisildar
composer,neveser_kokdes
filename,nisaburek--sarki--semai--aski_fisildar--neveser_kokdes.txt
note_count,368
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,317.9347826086956
median_koma53,327.0
std_koma53,53.2651184812265
koma53_range,381
total_unit_duration,108.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.29415760869565216
median_unit_duration,0.25
std_unit_duration,0.22055633989984377
most_common_note,E5
most_common_note_count,69
