Variable,Value
makam,acemasiran
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,acemasiran--seyir--sofyan--1--sefik_gurmeric.txt
note_count,101
unique_note_count,21
minimum_koma53,-1
maximum_koma53,380
mean_koma53,324.7920792079208
median_koma53,327.0
std_koma53,41.81131828385304
koma53_range,381
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.15841584158415842
median_unit_duration,0.125
std_unit_duration,0.09335933454419355
most_common_note,D5
most_common_note_count,11
