Variable,Value
makam,buselik
form,sarki
usul,duyek
title,keremkani_efendim
composer,tanburi_mustafa_cavus
filename,buselik--sarki--duyek--keremkani_efendim--tanburi_mustafa_cavus.txt
note_count,450
unique_note_count,22
minimum_koma53,-1
maximum_koma53,380
mean_koma53,311.50666666666666
median_koma53,327.0
std_koma53,72.90125853961126
koma53_range,381
total_unit_duration,40.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.09027777777777778
median_unit_duration,0.0625
std_unit_duration,0.056436919627626606
most_common_note,E5
most_common_note_count,67
