Variable,Value
makam,evcara
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,evcara--seyir--sofyan--1--sefik_gurmeric.txt
note_count,66
unique_note_count,13
minimum_koma53,-1
maximum_koma53,366
mean_koma53,299.24242424242425
median_koma53,333.5
std_koma53,98.4484340784259
koma53_range,367
total_unit_duration,11.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16666666666666666
median_unit_duration,0.125
std_unit_duration,0.14096735392208679
most_common_note,F5#4
most_common_note_count,12
