Variable,Value
makam,nisabur
form,kupe
usul,musemmen
title,bezm-i
composer,ahmet_avni_konuk
filename,nisabur--kupe--musemmen--bezm-i--ahmet_avni_konuk.txt
note_count,76
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,304.7236842105263
median_koma53,327.0
std_koma53,90.68165543029609
koma53_range,359
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.10526315789473684
median_unit_duration,0.0625
std_unit_duration,0.06308932681440449
most_common_note,D5
most_common_note_count,21
