Variable,Value
makam,kurdilihicazkar
form,sarki
usul,duyek
title,gaddar_felek
composer,klarnet_ibrahim_efendi
filename,kurdilihicazkar--sarki--duyek--gaddar_felek--klarnet_ibrahim_efendi.txt
note_count,393
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,326.2442748091603
median_koma53,327.0
std_koma53,33.63362588010182
koma53_range,372
total_unit_duration,42.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.10687022900763359
median_unit_duration,0.0625
std_unit_duration,0.08544169151440051
most_common_note,D5
most_common_note_count,66
