Variable,Value
makam,pencgah
form,murabba
usul,firengifer
title,hem_sohbet-i
composer,itri
filename,pencgah--murabba--firengifer--hem_sohbet-i--itri.txt
note_count,512
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,302.796875
median_koma53,327.0
std_koma53,89.79738962772267
koma53_range,372
total_unit_duration,96.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.1884765625
median_unit_duration,0.125
std_unit_duration,0.12849430392966027
most_common_note,D5
most_common_note_count,118
