Variable,Value
makam,buselik
form,sazsemaisi
usul,aksaksemai
title,
composer,mutlu_torun
filename,buselik--sazsemaisi--aksaksemai----mutlu_torun.txt
note_count,587
unique_note_count,21
minimum_koma53,-1
maximum_koma53,380
mean_koma53,323.9761499148211
median_koma53,327.0
std_koma53,35.08307221153833
koma53_range,381
total_unit_duration,45.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.07687393526405452
median_unit_duration,0.0625
std_unit_duration,0.05691516906450207
most_common_note,E5
most_common_note_count,91
