Variable,Value
makam,muhayyerkurdi
form,pesrev
usul,devrikebir
title,
composer,asdik_aga
filename,muhayyerkurdi--pesrev--devrikebir----asdik_aga.txt
note_count,570
unique_note_count,24
minimum_koma53,-1
maximum_koma53,389
mean_koma53,327.78771929824563
median_koma53,336.0
std_koma53,55.625873568466204
koma53_range,390
total_unit_duration,56.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.09868421052631579
median_unit_duration,0.0625
std_unit_duration,0.0766711473450001
most_common_note,E5
most_common_note_count,85
