Variable,Value
makam,isfahanek
form,kupe
usul,duyek
title,tutiya-yi
composer,ahmet_avni_konuk
filename,isfahanek--kupe--duyek--tutiya-yi--ahmet_avni_konuk.txt
note_count,103
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,310.5728155339806
median_koma53,327.0
std_koma53,85.92034637049844
koma53_range,372
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1553398058252427
median_unit_duration,0.125
std_unit_duration,0.06599544003826535
most_common_note,D5
most_common_note_count,12
