Variable,Value
makam,huzzam
form,sarki
usul,semai
title,ozledim_gel
composer,omer_sami_gupgup
filename,huzzam--sarki--semai--ozledim_gel--omer_sami_gupgup.txt
note_count,565
unique_note_count,12
minimum_koma53,0
maximum_koma53,371
mean_koma53,333.7840707964602
median_koma53,333.0
std_koma53,20.875757795612554
koma53_range,371
total_unit_duration,168.25
minimum_unit_duration,0.125
maximum_unit_duration,1.5
mean_unit_duration,0.297787610619469
median_unit_duration,0.25
std_unit_duration,0.2201495885428651
most_common_note,D5
most_common_note_count,122
