Variable,Value
makam,kurdilihicazkar
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,kurdilihicazkar--seyir--sofyan--1--sefik_gurmeric.txt
note_count,117
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,321.85470085470087
median_koma53,331.0
std_koma53,55.45272372236287
koma53_range,363
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.13675213675213677
median_unit_duration,0.125
std_unit_duration,0.11310053553204914
most_common_note,G5
most_common_note_count,17
