Variable,Value
makam,segah
form,turku
usul,curcuna
title,havuz_basinin
composer,erzincan
filename,segah--turku--curcuna--havuz_basinin--erzincan.txt
note_count,281
unique_note_count,8
minimum_koma53,-1
maximum_koma53,349
mean_koma53,299.61565836298934
median_koma53,318.0
std_koma53,81.65376579329164
koma53_range,350
total_unit_duration,55.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.19617437722419928
median_unit_duration,0.25
std_unit_duration,0.0896100172875303
most_common_note,B4b1
most_common_note_count,86
