Variable,Value
makam,rahatulervah
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,rahatulervah--seyir--sofyan--1--sefik_gurmeric.txt
note_count,88
unique_note_count,17
minimum_koma53,-1
maximum_koma53,358
mean_koma53,310.65909090909093
median_koma53,310.0
std_koma53,39.180949617858396
koma53_range,359
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.18181818181818182
median_unit_duration,0.125
std_unit_duration,0.12945937945930974
most_common_note,A4
most_common_note_count,12
