Variable,Value
makam,hicazkar
form,sarki
usul,devrihindi
title,gonlumu_ducar
composer,sevki_bey
filename,hicazkar--sarki--devrihindi--gonlumu_ducar--sevki_bey.txt
note_count,225
unique_note_count,12
minimum_koma53,0
maximum_koma53,366
mean_koma53,326.37333333333333
median_koma53,327.0
std_koma53,28.004196114154038
koma53_range,366
total_unit_duration,20.8125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.0925
median_unit_duration,0.0625
std_unit_duration,0.06349102685475663
most_common_note,D5
most_common_note_count,34
