Variable,Value
makam,anberefsan
form,sazsemaisi
usul,aksaksemai
title,
composer,huseyin_sadettin_arel
filename,anberefsan--sazsemaisi--aksaksemai----huseyin_sadettin_arel.txt
note_count,592
unique_note_count,26
minimum_koma53,-1
maximum_koma53,380
mean_koma53,302.8057432432432
median_koma53,327.0
std_koma53,82.52959947373046
koma53_range,381
total_unit_duration,75.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.12732263513513514
median_unit_duration,0.125
std_unit_duration,0.06022083937678032
most_common_note,D5
most_common_note_count,62
