Variable,Value
makam,karcigar
form,sarki
usul,curcuna
title,yesil_gozlerinde
composer,avni_anil
filename,karcigar--sarki--curcuna--yesil_gozlerinde--avni_anil.txt
note_count,253
unique_note_count,10
minimum_koma53,-1
maximum_koma53,362
mean_koma53,298.17786561264825
median_koma53,327.0
std_koma53,93.58776960284841
koma53_range,363
total_unit_duration,47.625
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.18824110671936758
median_unit_duration,0.125
std_unit_duration,0.13380244547332953
most_common_note,D5
most_common_note_count,50
