Variable,Value
makam,ferahnak
form,pesrev
usul,zencir
title,
composer,zeki_mehmet_aga
filename,ferahnak--pesrev--zencir----zeki_mehmet_aga.txt
note_count,762
unique_note_count,22
minimum_koma53,-1
maximum_koma53,371
mean_koma53,310.9278215223097
median_koma53,322.0
std_koma53,57.46587892579814
koma53_range,372
total_unit_duration,120.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15780839895013124
median_unit_duration,0.125
std_unit_duration,0.07243003807514742
most_common_note,F5#4
most_common_note_count,92
