Variable,Value
makam,buselik
form,seyir
usul,sofyan
title,1
composer,erol_bingol
filename,buselik--seyir--sofyan--1--erol_bingol.txt
note_count,43
unique_note_count,11
minimum_koma53,296
maximum_koma53,358
mean_koma53,322.72093023255815
median_koma53,318.0
std_koma53,13.610789804932859
koma53_range,62
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.18604651162790697
median_unit_duration,0.125
std_unit_duration,0.11450622846198868
most_common_note,C5
most_common_note_count,9
