Variable,Value
makam,ussak
form,sarki
usul,curcuna
title,bu_yaz
composer,yesari_asim_arsoy
filename,ussak--sarki--curcuna--bu_yaz--yesari_asim_arsoy.txt
note_count,297
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,324.010101010101
median_koma53,327.0
std_koma53,36.96085263294974
koma53_range,372
total_unit_duration,57.625
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.19402356902356901
median_unit_duration,0.125
std_unit_duration,0.17743852984923222
most_common_note,D5
most_common_note_count,64
