Variable,Value
makam,evic
form,sarki
usul,turkaksagi
title,kalbimde_acilmis
composer,isak_varon
filename,evic--sarki--turkaksagi--kalbimde_acilmis--isak_varon.txt
note_count,530
unique_note_count,16
minimum_koma53,-1
maximum_koma53,366
mean_koma53,323.93962264150946
median_koma53,336.0
std_koma53,50.99030761386682
koma53_range,367
total_unit_duration,49.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.0938679245283019
median_unit_duration,0.0625
std_unit_duration,0.05806988157627746
most_common_note,F5#4
most_common_note_count,74
