Variable,Value
makam,acemasiran
form,sarki
usul,sofyan
title,nideyim_bilmem
composer,sadettin_kaynak
filename,acemasiran--sarki--sofyan--nideyim_bilmem--sadettin_kaynak.txt
note_count,388
unique_note_count,21
minimum_koma53,-1
maximum_koma53,380
mean_koma53,305.10051546391753
median_koma53,336.0
std_koma53,90.61337181778632
koma53_range,381
total_unit_duration,74.5
minimum_unit_duration,0.0
maximum_unit_duration,1.75
mean_unit_duration,0.19201030927835053
median_unit_duration,0.125
std_unit_duration,0.17662377807203117
most_common_note,E5
most_common_note_count,54
