Variable,Value
makam,nikriz
form,sarki
usul,turkaksagi
title,bir_destan
composer,selahattin_icli
filename,nikriz--sarki--turkaksagi--bir_destan--selahattin_icli.txt
note_count,587
unique_note_count,15
minimum_koma53,-1
maximum_koma53,349
mean_koma53,296.34241908006817
median_koma53,310.0
std_koma53,75.6639798000955
koma53_range,350
total_unit_duration,65.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11094548551959114
median_unit_duration,0.125
std_unit_duration,0.06303014978497895
most_common_note,G4
most_common_note_count,185
