Variable,Value
makam,nihavent
form,sarki
usul,aksak
title,gel_guzelim
composer,faiz_kapanci
filename,nihavent--sarki--aksak--gel_guzelim--faiz_kapanci.txt
note_count,360
unique_note_count,20
minimum_koma53,-1
maximum_koma53,362
mean_koma53,305.5416666666667
median_koma53,318.0
std_koma53,72.97928456028026
koma53_range,363
total_unit_duration,54.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.15104166666666666
median_unit_duration,0.125
std_unit_duration,0.11697331285049618
most_common_note,D5
most_common_note_count,58
