Variable,Value
makam,saba
form,turku
usul,azeriyuruksemai
title,kar_etmez
composer,
filename,saba--turku--azeriyuruksemai--kar_etmez--.txt
note_count,483
unique_note_count,7
minimum_koma53,0
maximum_koma53,336
mean_koma53,313.85093167701865
median_koma53,318.0
std_koma53,16.170208961045308
koma53_range,336
total_unit_duration,72.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.14932712215320912
median_unit_duration,0.125
std_unit_duration,0.07653723790211021
most_common_note,C5
most_common_note_count,190
