Variable,Value
makam,muhayyer
form,turku
usul,sofyan
title,yandim_allah
composer,sivas
filename,muhayyer--turku--sofyan--yandim_allah--sivas.txt
note_count,569
unique_note_count,10
minimum_koma53,-1
maximum_koma53,371
mean_koma53,320.9420035149385
median_koma53,327.0
std_koma53,68.9240637227911
koma53_range,372
total_unit_duration,80.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.14103690685413006
median_unit_duration,0.125
std_unit_duration,0.08385819923625834
most_common_note,D5
most_common_note_count,108
