Variable,Value
makam,hicazkar
form,sarki
usul,agirduyek
title,can_ile_ben
composer,sakir_aga
filename,hicazkar--sarki--agirduyek--can_ile_ben--sakir_aga.txt
note_count,917
unique_note_count,16
minimum_koma53,-1
maximum_koma53,366
mean_koma53,319.3718647764449
median_koma53,327.0
std_koma53,53.7735851993052
koma53_range,367
total_unit_duration,102.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11123227917121047
median_unit_duration,0.125
std_unit_duration,0.06712241777405402
most_common_note,D5
most_common_note_count,170
