Variable,Value
makam,muhayyer
form,turku
usul,musemmen_ii
title,elma_attim
composer,tunceli
filename,muhayyer--turku--musemmen_ii--elma_attim--tunceli.txt
note_count,689
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,329.4281567489115
median_koma53,327.0
std_koma53,26.69886695616194
koma53_range,372
total_unit_duration,100.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.14531930333817125
median_unit_duration,0.125
std_unit_duration,0.10229847427527372
most_common_note,D5
most_common_note_count,138
