Variable,Value
makam,huzzam
form,sarki
usul,aksak
title,sormadin_halimi
composer,selahaddin_pinar
filename,huzzam--sarki--aksak--sormadin_halimi--selahaddin_pinar.txt
note_count,389
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,331.38817480719797
median_koma53,333.0
std_koma53,36.211235426930976
koma53_range,372
total_unit_duration,31.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08033419023136247
median_unit_duration,0.0625
std_unit_duration,0.0560898659217057
most_common_note,D5
most_common_note_count,82
