Variable,Value
makam,buselik
form,sarki
usul,yuruksemai
title,suzis-i_sinem
composer,haci_arif_bey
filename,buselik--sarki--yuruksemai--suzis-i_sinem--haci_arif_bey.txt
note_count,461
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,310.37744034707157
median_koma53,327.0
std_koma53,69.41122458688741
koma53_range,359
total_unit_duration,96.25
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.20878524945770066
median_unit_duration,0.125
std_unit_duration,0.12027522549928986
most_common_note,D5
most_common_note_count,87
