Variable,Value
makam,nikriz
form,sarki
usul,devrihindi
title,her_sabah
composer,omer_dilek
filename,nikriz--sarki--devrihindi--her_sabah--omer_dilek.txt
note_count,635
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,316.6582677165354
median_koma53,327.0
std_koma53,57.83184102301413
koma53_range,372
total_unit_duration,70.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.11043307086614174
median_unit_duration,0.09375
std_unit_duration,0.06286885987368258
most_common_note,D5
most_common_note_count,148
