Variable,Value
makam,rast
form,aranagme
usul,curcuna
title,1
composer,
filename,rast--aranagme--curcuna--1--.txt
note_count,69
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,287.6521739130435
median_koma53,318.0
std_koma53,98.64327085468368
koma53_range,359
total_unit_duration,10.125
minimum_unit_duration,0.125
maximum_unit_duration,0.25
mean_unit_duration,0.14673913043478262
median_unit_duration,0.125
std_unit_duration,0.047726442348374726
most_common_note,C5
most_common_note_count,12
