Variable,Value
makam,hicazkar
form,sarki
usul,sofyan
title,bir_halet
composer,haci_arif_bey
filename,hicazkar--sarki--sofyan--bir_halet--haci_arif_bey.txt
note_count,781
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,316.94750320102435
median_koma53,327.0
std_koma53,59.884920061809254
koma53_range,359
total_unit_duration,80.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.10275288092189501
median_unit_duration,0.0625
std_unit_duration,0.06980702618756358
most_common_note,D5
most_common_note_count,162
