Variable,Value
makam,mahur
form,sarki
usul,duyek
title,ayrilik_ruzgari
composer,kamuran_yarkin
filename,mahur--sarki--duyek--ayrilik_ruzgari--kamuran_yarkin.txt
note_count,501
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,291.0858283433134
median_koma53,327.0
std_koma53,111.06273280791571
koma53_range,372
total_unit_duration,107.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.21382235528942115
median_unit_duration,0.125
std_unit_duration,0.16668026391640225
most_common_note,F5#5
most_common_note_count,75
