Variable,Value
makam,dugah
form,seyir
usul,sofyan
title,1
composer,erol_bingol
filename,dugah--seyir--sofyan--1--erol_bingol.txt
note_count,45
unique_note_count,10
minimum_koma53,287
maximum_koma53,336
mean_koma53,311.4222222222222
median_koma53,310.0
std_koma53,9.091676735266486
koma53_range,49
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.17777777777777778
median_unit_duration,0.125
std_unit_duration,0.10821672045418206
most_common_note,A4
most_common_note_count,13
