Variable,Value
makam,buselik
form,sarki
usul,yuruksemai_ii
title,gule_sor
composer,ismail_baha_surelsan
filename,buselik--sarki--yuruksemai_ii--gule_sor--ismail_baha_surelsan.txt
note_count,422
unique_note_count,16
minimum_koma53,-1
maximum_koma53,358
mean_koma53,313.70616113744074
median_koma53,327.0
std_koma53,62.55163309463093
koma53_range,359
total_unit_duration,59.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.1415876777251185
median_unit_duration,0.125
std_unit_duration,0.09370173349344912
most_common_note,E5
most_common_note_count,79
