Variable,Value
makam,hicaz_zirgule
form,sazsemaisi
usul,aksaksemai
title,1
composer,ferit_sidal
filename,hicaz_zirgule--sazsemaisi--aksaksemai--1--ferit_sidal.txt
note_count,311
unique_note_count,18
minimum_koma53,-1
maximum_koma53,380
mean_koma53,312.55627009646304
median_koma53,336.0
std_koma53,82.40577738267471
koma53_range,381
total_unit_duration,43.375
minimum_unit_duration,0.03125
maximum_unit_duration,1.25
mean_unit_duration,0.13946945337620578
median_unit_duration,0.125
std_unit_duration,0.09616061974478035
most_common_note,E5
most_common_note_count,54
