Variable,Value
makam,sehnaz
form,agirsemai
usul,senginsemai
title,didem_yuzune
composer,yahya_nazim_celebi
filename,sehnaz--agirsemai--senginsemai--didem_yuzune--yahya_nazim_celebi.txt
note_count,594
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,329.0286195286195
median_koma53,340.0
std_koma53,65.92927010649927
koma53_range,372
total_unit_duration,60.78125
minimum_unit_duration,0.03125
maximum_unit_duration,1.5
mean_unit_duration,0.1023253367003367
median_unit_duration,0.0625
std_unit_duration,0.1016384802251479
most_common_note,A5
most_common_note_count,102
