Variable,Value
makam,nihavent
form,karsilama
usul,sofyan
title,
composer,merzifon
filename,nihavent--karsilama--sofyan----merzifon.txt
note_count,879
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,327.48805460750856
median_koma53,331.0
std_koma53,52.56112207881223
koma53_range,381
total_unit_duration,64.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.07309442548350398
median_unit_duration,0.0625
std_unit_duration,0.026742293137236604
most_common_note,D5
most_common_note_count,203
