Variable,Value
makam,segah
form,turku
usul,sofyan
title,keten_koynek
composer,kirsehir-mucur
filename,segah--turku--sofyan--keten_koynek--kirsehir-mucur.txt
note_count,205
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,305.74634146341464
median_koma53,327.0
std_koma53,81.58866251965145
koma53_range,359
total_unit_duration,24.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.11829268292682926
median_unit_duration,0.125
std_unit_duration,0.05058614468837575
most_common_note,D5
most_common_note_count,50
