Variable,Value
makam,isfahan
form,sarki
usul,agiraksak
title,asiyan-i_murg-i
composer,udi_nevres_bey
filename,isfahan--sarki--agiraksak--asiyan-i_murg-i--udi_nevres_bey.txt
note_count,597
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.72194304857624
median_koma53,336.0
std_koma53,48.89699216923362
koma53_range,372
total_unit_duration,71.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.1199748743718593
median_unit_duration,0.125
std_unit_duration,0.08717408580336554
most_common_note,D5
most_common_note_count,141
