Variable,Value
makam,huzzam
form,yuruksemai
usul,yuruksemai
title,reh-i_askinda
composer,dede_efendi
filename,huzzam--yuruksemai--yuruksemai--reh-i_askinda--dede_efendi.txt
note_count,875
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,322.5211428571429
median_koma53,333.0
std_koma53,59.03982248808552
koma53_range,372
total_unit_duration,156.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.17857142857142858
median_unit_duration,0.125
std_unit_duration,0.11829754783372193
most_common_note,D5
most_common_note_count,218
