Variable,Value
makam,suzinak
form,sarki
usul,curcuna
title,gulup_gectin
composer,muzaffer_ilkar
filename,suzinak--sarki--curcuna--gulup_gectin--muzaffer_ilkar.txt
note_count,365
unique_note_count,11
minimum_koma53,-1
maximum_koma53,362
mean_koma53,310.9835616438356
median_koma53,332.0
std_koma53,86.25017759768087
koma53_range,363
total_unit_duration,68.875
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.1886986301369863
median_unit_duration,0.125
std_unit_duration,0.16177941967378437
most_common_note,E5b4
most_common_note_count,58
