Variable,Value
makam,hicaz
form,sarki
usul,aksak
title,bilmiyorum
composer,sevki_bey
filename,hicaz--sarki--aksak--bilmiyorum--sevki_bey.txt
note_count,339
unique_note_count,18
minimum_koma53,-1
maximum_koma53,380
mean_koma53,309.2802359882006
median_koma53,327.0
std_koma53,83.74588884338739
koma53_range,381
total_unit_duration,44.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.13089970501474926
median_unit_duration,0.125
std_unit_duration,0.09512547133008442
most_common_note,E5
most_common_note_count,55
