Variable,Value
makam,ussak
form,ilahi
usul,sofyan
title,hak_taala
composer,ali_ufki
filename,ussak--ilahi--sofyan--hak_taala--ali_ufki.txt
note_count,151
unique_note_count,8
minimum_koma53,-1
maximum_koma53,349
mean_koma53,310.7615894039735
median_koma53,312.0
std_koma53,37.91177628992018
koma53_range,350
total_unit_duration,31.25
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.20695364238410596
median_unit_duration,0.125
std_unit_duration,0.10512528003915736
most_common_note,A4
most_common_note_count,45
