Variable,Value
makam,hicaz_uzzal
form,turku
usul,sofyan
title,ela_gozlerine
composer,sadettin_kaynak
filename,hicaz_uzzal--turku--sofyan--ela_gozlerine--sadettin_kaynak.txt
note_count,733
unique_note_count,12
minimum_koma53,-1
maximum_koma53,367
mean_koma53,330.10914051841746
median_koma53,340.0
std_koma53,53.429352628940904
koma53_range,368
total_unit_duration,84.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.11493860845839017
median_unit_duration,0.125
std_unit_duration,0.07857636323863304
most_common_note,G5
most_common_note_count,152
