Variable,Value
makam,nihavent
form,sarki
usul,aydin
title,sozbirligi
composer,muallim_ismail_hakki_bey
filename,nihavent--sarki--aydin--sozbirligi--muallim_ismail_hakki_bey.txt
note_count,221
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,300.9864253393665
median_koma53,318.0
std_koma53,73.94054611879423
koma53_range,359
total_unit_duration,36.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16346153846153846
median_unit_duration,0.125
std_unit_duration,0.08740941864885882
most_common_note,D5
most_common_note_count,50
