Variable,Value
makam,hicaz_uzzal
form,turku
usul,aksak
title,ihtiyatlar_silah
composer,
filename,hicaz_uzzal--turku--aksak--ihtiyatlar_silah--.txt
note_count,357
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,325.0560224089636
median_koma53,336.0
std_koma53,39.02530436477775
koma53_range,359
total_unit_duration,46.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.12955182072829133
median_unit_duration,0.125
std_unit_duration,0.09486153112810151
most_common_note,E5
most_common_note_count,88
