Variable,Value
makam,nihavent
form,sarki
usul,semai
title,kacsam_birakip
composer,mehves_hanim
filename,nihavent--sarki--semai--kacsam_birakip--mehves_hanim.txt
note_count,380
unique_note_count,18
minimum_koma53,-1
maximum_koma53,362
mean_koma53,320.1657894736842
median_koma53,327.0
std_koma53,40.353600515604256
koma53_range,363
total_unit_duration,95.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.2519736842105263
median_unit_duration,0.25
std_unit_duration,0.18630393173112372
most_common_note,D5
most_common_note_count,91
