Variable,Value
makam,hicaz
form,sarki
usul,curcuna
title,ates-i_suzan-i
composer,haci_faik_bey
filename,hicaz--sarki--curcuna--ates-i_suzan-i--haci_faik_bey.txt
note_count,372
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,312.26075268817203
median_koma53,322.0
std_koma53,50.95914824374942
koma53_range,359
total_unit_duration,72.625
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.1952284946236559
median_unit_duration,0.125
std_unit_duration,0.13660391005557518
most_common_note,D5
most_common_note_count,82
