Variable,Value
makam,hicaz_uzzal
form,sarki
usul,curcuna
title,bahar_olsa
composer,fahri_kopuz
filename,hicaz_uzzal--sarki--curcuna--bahar_olsa--fahri_kopuz.txt
note_count,434
unique_note_count,21
minimum_koma53,-1
maximum_koma53,375
mean_koma53,316.8456221198157
median_koma53,336.0
std_koma53,81.85477841789702
koma53_range,376
total_unit_duration,70.75
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.75
mean_unit_duration,0.1630184331797235
median_unit_duration,0.125
std_unit_duration,0.11076888553548872
most_common_note,E5
most_common_note_count,81
