Variable,Value
makam,mahur
form,sarki
usul,aksak
title,servinazi_seyret
composer,rahmi_bey
filename,mahur--sarki--aksak--servinazi_seyret--rahmi_bey.txt
note_count,533
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,318.56472795497183
median_koma53,327.0
std_koma53,58.38743132732352
koma53_range,372
total_unit_duration,54.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.10154784240150094
median_unit_duration,0.0625
std_unit_duration,0.060406253566663765
most_common_note,G5
most_common_note_count,66
