Variable,Value
makam,ussak
form,sarki
usul,curcuna
title,sonmez_artik
composer,kadri_sencalar
filename,ussak--sarki--curcuna--sonmez_artik--kadri_sencalar.txt
note_count,470
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,314.1085106382979
median_koma53,318.0
std_koma53,41.31684906871333
koma53_range,359
total_unit_duration,51.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.10930851063829787
median_unit_duration,0.0625
std_unit_duration,0.08010221702685362
most_common_note,D5
most_common_note_count,95
