Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,nicin_terkeyleyip
composer,haci_arif_bey
filename,kurdilihicazkar--sarki--aksak--nicin_terkeyleyip--haci_arif_bey.txt
note_count,505
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.95841584158416
median_koma53,335.0
std_koma53,56.07117300297816
koma53_range,372
total_unit_duration,66.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.13242574257425743
median_unit_duration,0.125
std_unit_duration,0.0859298165965528
most_common_note,G5
most_common_note_count,100
